formula,c_11,c_12,c_13,c_22,c_23,c_33
Ag2Br2,13.534453704572089,9.939926269658,-0.2005600141250131,12.742517240097554,-0.009119708162917396,6.838932622952952
Ag2Cl2,29.41329805795087,26.184659970223834,0.043585892391316536,30.370790538764492,0.025233837446368146,6.058098875559014
Ag2I2,19.688467014901963,10.487555069200576,-0.07151496096943696,19.6979419971926,-0.003047912115158896,9.846438701287486
Ag2O2,52.48415826055,7.433113420962444,-2.230503121576622e-7,18.279383016159446,-1.9763872038486425e-7,12.110478938499531
Ag2S2,27.4847924544852,3.5204520949702465,1.0518575822019737e-7,8.186478244908878,-1.447010152143334e-8,4.885005422721795
Ag2Se2,23.003600964554654,0.335471972697913,7.968593161498566e-7,4.98620510862956,3.5326916062434927e-7,2.9226543937578606
Ag2Te2,21.479360508340072,-0.7064446117333459,0.013396598436517509,3.4643934557629015,0.01196336873782345,1.4282011202594462
AgI2,2.490437426639839,7.454505670871402,-0.0005799545829607477,2.4854971645316004,-0.0005769285840240931,3.0793780194023945
AgLi2,15.234353718407624,20.873168043214488,0.17020875363333982,16.75281830173921,0.2859026937875968,-6.194369851141693
AgSe2,68.45629414775216,53.3955767527715,-1.7050484982241383e-5,67.59853921964526,-2.056797019026637e-5,4.771089781540401
AgTe2,52.28805596816099,43.829121491900786,4.86418017556171e-8,52.40060719566218,4.865659700518386e-8,5.771612085012334
Al2Br2O2,149.13731093757846,55.465698246048845,-4.825884324108883e-5,151.49266480662038,-2.424195654698308e-5,137.35170838718986
Al2Br2S2,65.7944537981182,17.70894224932903,4.949406532086002e-10,104.61948682190251,5.172211782310858e-11,66.29570262250273
Al2Br2Se2,54.68107366539987,13.595393330750156,1.4483743110643275e-9,94.8092127356189,4.2510731548771856e-9,55.15820987750974
Al2Br6,34.289993547121306,10.76797184812494,-0.0010774016358705235,34.19511147319344,-0.002773779952439543,24.77308511245408
Al2Cl2O2,150.43111198444373,52.83299723466994,0.00015446721844967112,155.8505945420468,8.171923948414039e-7,143.61519569450658
Al2Cl2S2,71.3873466215541,15.188662638907115,-2.514652908252257e-10,110.02911125905665,-2.0544537883819634e-10,69.07153622358227
Al2Cl2Se2,60.51656841562234,13.304089679769945,8.953136949851251e-12,98.93892117623088,8.833816403464733e-10,57.98703947896514
Al2Cl6,41.329746635242344,13.239514222807491,0.049388442964715666,41.25736331329127,0.04303325457437137,28.74033593001465
Al2I2S2,60.52951609078687,21.400371519244317,7.610602218673322e-10,99.48830846644775,7.413120717902291e-10,63.1309477049226
Al2I2Se2,49.39887498141637,15.77192670293288,1.0940033023620177e-10,89.72357209312479,4.9853208238016295e-11,52.34524242656188
Al2I6,27.200473395760568,8.522059292848743,-0.016088348093813983,28.089761797825894,-0.014090718278192289,19.974506011307373
Al2O2,176.02074851547206,66.18559469334022,-0.005684267202843983,175.88928978455618,-0.007307882242824845,112.1468815626624
Al2S2,82.13431582086238,17.74993600442018,-0.2295675104390064,82.07866276256006,-0.47134377217574275,61.28304444714263
Al2S4,83.49706233046362,20.480914083474865,7.237061403294946e-5,106.10103458475402,0.0032429554625975753,65.50892950102948
Al2Se2,71.83607548794512,19.361549569407277,-0.00015728218459509124,72.62727638500444,-6.2925516216281e-5,54.56348427264752
Al2Se4,81.94299863929066,20.251500086122963,-0.01605633553332147,91.13481286403926,-0.026559868222018675,57.01637714537218
Al2Te2,58.32796054348719,15.263373510204358,0.0020931967682376053,57.81785889513174,-0.0031609600405728697,44.52981106755246
Al2Te4,42.430092763070725,33.83505727780615,-0.002902041093456938,42.00645034242613,-0.036440481599350524,-20.699149164362197
AlI2,19.688750043147888,10.951152635834658,-0.27807684435760477,18.473207802621637,-0.25578192617888074,7.719278503943199
AlN,143.30739979771482,66.4943843685991,1.764748273684595e-5,143.25300464214158,0.000315999921753833,76.92775678121791
As2,52.50588919221089,8.496173293076579,-0.00016166133512366922,52.469329442450636,5.3069205991956975e-5,43.03037510783091
